ID_Registro,Fecha,PerdidaCC1,PerdidaCC2,PerdidaCC1_Pct,PerdidaCC2_Pct,Causa,Duracion_Horas,Perdida_Ingresos_CC1_USD,Perdida_Ingresos_CC2_USD
3976,2006-03-12,53.45,40.43,6.29,5.39,Mantenimiento_Programado,25.3,67642.52,51163.84
3977,2006-10-11,34.49,40.44,4.06,5.39,Degradación_Equipos,49.4,85153.57,99853.45
3978,2010-07-25,57.8,57.01,6.8,7.6,Degradación_Equipos,63.6,183891.8,181360.8
3979,2016-07-09,37.71,37.04,4.44,4.94,Degradación_Equipos,26.0,49067.36,48198.14
3980,2005-12-31,33.35,34.04,3.92,4.54,Restricciones_Combustible,67.5,112547.6,114876.21
3981,2007-01-04,29.47,29.91,3.47,3.99,Degradación_Equipos,7.3,10807.56,10968.57
3982,2002-12-31,66.87,24.48,7.87,3.26,Falla_Menor,40.3,134767.2,49329.69
3983,2009-12-13,35.28,37.77,4.15,5.04,Condiciones_Ambientales,18.2,32014.48,34274.85
3984,2007-07-04,49.73,53.0,5.85,7.07,Degradación_Equipos,42.7,106186.55,113171.53
3985,2007-05-27,47.35,55.66,5.57,7.42,Condiciones_Ambientales,13.3,31407.98,36924.76
3986,2019-12-27,47.53,26.6,5.59,3.55,Falla_Menor,42.4,100798.5,56403.27
3987,2017-06-19,31.9,36.37,3.75,4.85,Condiciones_Ambientales,51.4,82037.1,93535.38
3988,2014-08-16,59.84,32.18,7.04,4.29,Degradación_Equipos,65.9,197253.79,106070.03
3989,2008-12-19,46.26,41.41,5.44,5.52,Condiciones_Ambientales,61.9,143285.84,128246.57
3990,2011-12-20,30.66,45.07,3.61,6.01,Condiciones_Ambientales,66.8,102375.07,150479.14
3991,2007-05-01,33.76,44.77,3.97,5.97,Degradación_Equipos,58.6,98968.76,131243.62
3992,2015-07-01,30.8,44.01,3.62,5.87,Degradación_Equipos,51.9,79890.6,114154.46
3993,2002-10-24,63.7,45.06,7.49,6.01,Restricciones_Combustible,13.2,41919.42,29653.05
3994,2000-01-11,40.42,55.74,4.76,7.43,Falla_Menor,31.0,62697.78,86464.82
3995,2014-11-26,50.96,59.54,6.0,7.94,Degradación_Equipos,45.7,116524.21,136128.73
3996,2004-11-29,58.2,42.36,6.85,5.65,Condiciones_Ambientales,20.2,58807.74,42797.57
3997,2001-11-22,40.12,41.15,4.72,5.49,Mantenimiento_Programado,54.7,109783.94,112584.83
3998,2013-02-13,26.74,32.23,3.15,4.3,Mantenimiento_Programado,48.6,65025.01,78382.85
3999,2000-06-21,63.79,42.7,7.51,5.69,Condiciones_Ambientales,25.5,81216.7,54356.87
4000,2007-11-26,63.77,47.13,7.5,6.28,Condiciones_Ambientales,8.2,26292.54,19434.0
4001,2008-03-05,27.55,41.87,3.24,5.58,Degradación_Equipos,30.1,41438.78,62974.32
4002,2016-07-31,44.63,50.55,5.25,6.74,Condiciones_Ambientales,21.1,47037.98,53283.75
4003,2016-08-10,67.1,38.75,7.89,5.17,Condiciones_Ambientales,46.6,156410.78,90330.46
4004,2005-12-08,67.76,29.43,7.97,3.92,Falla_Menor,5.5,18541.74,8053.53
4005,2011-04-10,25.71,42.05,3.02,5.61,Restricciones_Combustible,38.5,49550.57,81045.28
4006,2010-05-21,57.75,55.92,6.79,7.46,Restricciones_Combustible,26.7,77063.86,74629.23
4007,2007-12-28,42.79,47.22,5.03,6.3,Mantenimiento_Programado,48.7,104158.51,114952.36
4008,2009-12-12,54.1,31.92,6.36,4.26,Condiciones_Ambientales,40.3,108900.73,64242.83
4009,2011-01-13,39.8,49.34,4.68,6.58,Mantenimiento_Programado,50.6,100635.87,124751.53
4010,2012-07-18,29.41,37.0,3.46,4.93,Degradación_Equipos,48.5,71359.92,89773.97
4011,2007-11-10,57.32,33.03,6.74,4.4,Restricciones_Combustible,48.6,139277.13,80246.97
4012,2003-04-10,42.13,52.92,4.96,7.06,Degradación_Equipos,55.4,116684.99,146563.59
4013,2005-06-28,56.3,39.99,6.62,5.33,Mantenimiento_Programado,47.5,133689.83,94952.33
4014,2007-07-12,45.31,32.46,5.33,4.33,Mantenimiento_Programado,15.8,35765.28,25624.97
4015,2012-04-14,26.97,28.82,3.17,3.84,Falla_Menor,67.8,91426.81,97678.47
4016,2009-04-25,60.36,31.12,7.1,4.15,Mantenimiento_Programado,33.7,101574.49,52363.14
4017,2004-10-29,29.81,29.59,3.51,3.95,Restricciones_Combustible,57.2,85273.06,84655.15
4018,2018-10-19,46.38,42.41,5.46,5.65,Falla_Menor,12.4,28732.13,26270.98
4019,2019-05-20,27.73,43.67,3.26,5.82,Condiciones_Ambientales,14.3,19801.05,31182.71
4020,2008-10-26,54.72,40.72,6.44,5.43,Degradación_Equipos,67.8,185529.56,138062.69
4021,2016-08-21,59.62,39.16,7.01,5.22,Condiciones_Ambientales,43.8,130703.82,85840.22
4022,2000-02-17,36.41,44.43,4.28,5.92,Degradación_Equipos,40.9,74414.37,90800.86
4023,2016-11-16,42.43,24.95,4.99,3.33,Falla_Menor,9.1,19325.48,11365.91
4024,2004-01-28,50.39,44.76,5.93,5.97,Mantenimiento_Programado,41.0,103423.86,91864.33
4025,2018-07-26,57.83,47.32,6.8,6.31,Condiciones_Ambientales,4.2,12066.38,9872.45
4026,2002-12-08,45.8,58.71,5.39,7.83,Degradación_Equipos,28.3,64705.97,82936.71
4027,2012-12-16,59.05,46.27,6.95,6.17,Mantenimiento_Programado,27.1,80006.73,62689.43
4028,2002-11-01,66.58,36.18,7.83,4.82,Restricciones_Combustible,16.9,56294.56,30589.09
4029,2003-06-10,52.58,33.83,6.19,4.51,Degradación_Equipos,27.3,71701.38,46126.44
4030,2009-06-15,49.8,59.55,5.86,7.94,Mantenimiento_Programado,38.6,96142.81,114969.55
4031,2018-05-17,55.28,32.57,6.5,4.34,Mantenimiento_Programado,44.4,122674.14,72286.04
4032,2014-04-21,56.7,38.27,6.67,5.1,Restricciones_Combustible,57.1,161951.19,109300.34
4033,2003-02-08,63.78,23.77,7.5,3.17,Falla_Menor,38.2,121936.93,45440.1
4034,2015-09-14,38.88,49.61,4.57,6.61,Degradación_Equipos,9.6,18671.17,23824.02
4035,2012-11-23,59.36,49.82,6.98,6.64,Degradación_Equipos,32.0,95110.72,79822.55
4036,2008-07-08,27.49,58.46,3.23,7.79,Mantenimiento_Programado,52.9,72680.15,154566.86
4037,2017-08-02,53.92,44.88,6.34,5.98,Condiciones_Ambientales,47.8,128935.83,107315.37
4038,2007-07-11,28.05,26.26,3.3,3.5,Condiciones_Ambientales,61.6,86338.89,80845.92
4039,2002-03-15,48.79,22.87,5.74,3.05,Falla_Menor,45.1,110022.83,51577.92
4040,2017-05-19,56.33,49.77,6.63,6.64,Mantenimiento_Programado,55.9,157373.56,139032.52
4041,2010-02-24,60.41,34.14,7.11,4.55,Degradación_Equipos,33.0,99828.0,56416.17
4042,2001-09-05,54.54,59.39,6.42,7.92,Restricciones_Combustible,41.7,113630.02,123730.17
4043,2007-02-09,32.77,38.62,3.86,5.15,Mantenimiento_Programado,45.5,74568.7,87880.79
4044,2002-03-20,42.45,49.43,4.99,6.59,Restricciones_Combustible,70.8,150345.53,175058.46
4045,2018-09-30,49.23,37.79,5.79,5.04,Condiciones_Ambientales,46.4,114307.18,87728.42
4046,2016-05-18,31.93,49.74,3.76,6.63,Falla_Menor,64.2,102431.22,159541.34
4047,2007-06-26,39.01,25.04,4.59,3.34,Degradación_Equipos,14.2,27686.81,17768.24
4048,2011-03-17,37.74,40.07,4.44,5.34,Restricciones_Combustible,28.3,53496.33,56794.5
4049,2011-04-10,35.36,51.73,4.16,6.9,Degradación_Equipos,26.1,46094.33,67440.1
4050,2013-07-28,58.61,41.13,6.89,5.48,Mantenimiento_Programado,32.0,93896.78,65893.38
4051,2016-05-10,65.08,59.49,7.66,7.93,Falla_Menor,41.1,133728.34,122242.38
4052,2005-04-12,56.92,38.12,6.7,5.08,Condiciones_Ambientales,34.2,97335.61,65178.73
4053,2001-10-13,58.66,54.12,6.9,7.22,Degradación_Equipos,48.7,142778.32,131716.24
4054,2012-06-27,34.57,35.91,4.07,4.79,Falla_Menor,58.1,100396.78,104287.75
4055,2011-05-14,28.54,30.05,3.36,4.01,Falla_Menor,65.7,93810.2,98801.02
4056,2016-05-31,29.32,29.87,3.45,3.98,Falla_Menor,70.8,103819.62,105769.0
4057,2001-03-19,56.92,42.48,6.7,5.66,Mantenimiento_Programado,61.8,176014.25,131354.75
4058,2014-06-02,56.71,44.38,6.67,5.92,Condiciones_Ambientales,38.6,109371.4,85589.37
4059,2004-03-24,29.04,24.6,3.42,3.28,Falla_Menor,10.8,15674.21,13276.59
4060,2016-06-19,39.3,47.74,4.62,6.37,Degradación_Equipos,33.3,65476.12,79541.05
4061,2003-03-20,27.69,38.17,3.26,5.09,Mantenimiento_Programado,67.4,93363.21,128693.13
4062,2004-10-09,37.19,27.53,4.38,3.67,Mantenimiento_Programado,17.0,31601.91,23390.5
4063,2016-02-28,60.68,25.9,7.14,3.45,Mantenimiento_Programado,24.2,73402.38,31335.95
4064,2000-05-18,43.06,51.38,5.07,6.85,Mantenimiento_Programado,23.9,51427.57,61360.25
4065,2005-02-18,37.43,36.21,4.4,4.83,Restricciones_Combustible,58.2,108879.19,105337.92
4066,2011-03-07,31.26,23.71,3.68,3.16,Degradación_Equipos,41.7,65187.19,49431.27
4067,2011-03-24,31.34,30.09,3.69,4.01,Condiciones_Ambientales,18.3,28665.13,27525.28
4068,2013-11-28,31.5,57.76,3.71,7.7,Degradación_Equipos,51.2,80683.03,147933.44
4069,2003-03-11,49.29,45.08,5.8,6.01,Degradación_Equipos,70.9,174651.94,159725.12
4070,2012-05-14,26.13,35.6,3.07,4.75,Restricciones_Combustible,14.6,19053.36,25954.85
4071,2012-08-14,34.32,57.56,4.04,7.67,Restricciones_Combustible,8.6,14788.75,24799.51
4072,2019-04-01,29.9,52.07,3.52,6.94,Restricciones_Combustible,29.7,44345.27,77213.24
4073,2009-06-21,38.36,36.99,4.51,4.93,Condiciones_Ambientales,64.9,124397.75,119934.6
4074,2014-08-09,37.39,24.54,4.4,3.27,Degradación_Equipos,32.3,60390.07,39640.42
4075,2000-07-01,56.77,47.62,6.68,6.35,Restricciones_Combustible,58.8,166912.19,140002.86
4076,2016-12-22,36.49,32.36,4.29,4.31,Restricciones_Combustible,24.7,45047.46,39944.98
4077,2013-09-21,46.73,37.63,5.5,5.02,Falla_Menor,62.8,146793.51,118200.19
4078,2012-01-09,30.0,26.75,3.53,3.57,Degradación_Equipos,9.6,14438.97,12874.44
4079,2001-05-14,37.64,45.98,4.43,6.13,Mantenimiento_Programado,70.4,132541.11,161924.34
4080,2011-03-10,50.61,36.76,5.95,4.9,Condiciones_Ambientales,4.9,12359.16,8975.56
4081,2007-12-02,34.86,43.62,4.1,5.82,Mantenimiento_Programado,6.5,11389.07,14251.17
4082,2004-05-16,42.57,52.55,5.01,7.01,Restricciones_Combustible,7.7,16390.04,20232.31
4083,2002-04-22,47.59,25.5,5.6,3.4,Condiciones_Ambientales,25.8,61276.75,32827.37
4084,2012-03-18,58.75,44.27,6.91,5.9,Mantenimiento_Programado,56.7,166411.57,125392.87
4085,2019-01-10,50.87,55.26,5.99,7.37,Restricciones_Combustible,27.6,70134.84,76175.06
4086,2000-07-29,56.96,58.23,6.7,7.76,Restricciones_Combustible,41.3,117592.9,120219.69
4087,2007-04-17,59.3,58.59,6.98,7.81,Degradación_Equipos,42.7,126614.15,125088.22
4088,2011-07-30,45.61,56.74,5.37,7.57,Falla_Menor,50.1,114235.45,142127.24
4089,2001-11-11,48.32,38.12,5.68,5.08,Condiciones_Ambientales,24.0,58043.42,45793.34
4090,2008-03-12,67.4,54.7,7.93,7.29,Falla_Menor,8.3,28068.48,22782.17
4091,2010-08-27,32.7,47.7,3.85,6.36,Degradación_Equipos,43.4,70925.77,103463.48
4092,2014-10-20,55.44,38.87,6.52,5.18,Falla_Menor,40.4,112000.84,78518.1
4093,2004-05-06,54.31,32.7,6.39,4.36,Mantenimiento_Programado,25.2,68452.17,41214.03
4094,2014-10-03,40.33,29.65,4.74,3.95,Condiciones_Ambientales,71.4,144017.11,105883.78
4095,2018-12-18,35.67,35.29,4.2,4.71,Restricciones_Combustible,65.9,117602.45,116349.37
4096,2009-09-10,29.05,57.34,3.42,7.65,Falla_Menor,38.6,56130.21,110784.52
4097,2019-03-25,33.66,35.78,3.96,4.77,Falla_Menor,70.9,119329.93,126839.1
4098,2015-09-15,54.46,25.94,6.41,3.46,Restricciones_Combustible,41.2,112331.28,53510.65
4099,2008-06-21,53.8,48.66,6.33,6.49,Falla_Menor,10.9,29312.38,26509.28
4100,2004-08-23,53.26,35.24,6.27,4.7,Condiciones_Ambientales,55.2,146947.63,97248.88
4101,2019-01-25,28.54,24.81,3.36,3.31,Condiciones_Ambientales,15.5,22078.84,19195.42
4102,2015-07-02,34.78,48.71,4.09,6.49,Restricciones_Combustible,52.2,90740.74,127072.12
4103,2017-09-22,65.66,41.99,7.72,5.6,Falla_Menor,33.9,111328.2,71195.2
4104,2012-11-02,34.99,49.0,4.12,6.53,Degradación_Equipos,4.4,7661.48,10730.7
4105,2015-05-25,35.71,35.53,4.2,4.74,Restricciones_Combustible,22.7,40477.24,40274.14
4106,2009-04-10,57.15,23.73,6.72,3.16,Restricciones_Combustible,70.8,202305.37,83985.02
4107,2011-01-03,30.03,37.34,3.53,4.98,Condiciones_Ambientales,40.0,60115.59,74752.63
4108,2014-07-26,43.03,54.12,5.06,7.22,Restricciones_Combustible,59.8,128563.99,161722.84
4109,2015-01-11,57.21,31.52,6.73,4.2,Condiciones_Ambientales,51.6,147640.96,81339.3
4110,2001-01-17,59.95,28.59,7.05,3.81,Condiciones_Ambientales,61.3,183629.76,87562.18
4111,2001-03-24,61.63,22.96,7.25,3.06,Degradación_Equipos,34.6,106767.72,39767.54
4112,2001-09-10,33.56,24.17,3.95,3.22,Falla_Menor,41.8,70099.77,50491.64
4113,2018-12-20,44.1,59.26,5.19,7.9,Restricciones_Combustible,20.8,45799.93,61545.02
4114,2002-03-10,62.64,55.46,7.37,7.39,Degradación_Equipos,21.6,67515.48,59775.11
4115,2019-01-08,63.54,30.12,7.47,4.02,Condiciones_Ambientales,15.5,49344.68,23394.49
4116,2013-01-03,53.88,53.26,6.34,7.1,Mantenimiento_Programado,14.7,39675.0,39224.74
4117,2019-10-15,66.44,33.95,7.82,4.53,Degradación_Equipos,37.3,124060.2,63401.84
4118,2019-01-16,49.86,55.65,5.87,7.42,Degradación_Equipos,22.2,55292.6,61712.64
4119,2008-11-10,67.76,31.62,7.97,4.22,Restricciones_Combustible,9.5,32272.56,15061.8
4120,2004-11-25,43.85,59.63,5.16,7.95,Condiciones_Ambientales,36.3,79642.1,108298.74
4121,2019-02-19,35.13,44.63,4.13,5.95,Restricciones_Combustible,15.9,27995.33,35567.99
4122,2003-08-20,36.46,42.31,4.29,5.64,Condiciones_Ambientales,60.7,110574.73,128325.47
4123,2012-04-09,59.18,42.2,6.96,5.63,Mantenimiento_Programado,61.2,181070.94,129111.81
4124,2011-08-12,58.83,34.12,6.92,4.55,Restricciones_Combustible,31.2,91822.51,53253.65
4125,2014-01-04,45.26,52.95,5.32,7.06,Falla_Menor,15.0,33834.62,39590.04
4126,2011-11-10,64.38,24.08,7.57,3.21,Mantenimiento_Programado,20.7,66776.08,24972.7
4127,2018-03-27,55.99,57.21,6.59,7.63,Restricciones_Combustible,37.0,103586.4,105843.02
4128,2007-11-19,44.18,42.69,5.2,5.69,Condiciones_Ambientales,12.5,27512.3,26581.86
4129,2012-08-18,66.67,39.2,7.84,5.23,Condiciones_Ambientales,41.8,139393.8,81961.07
4130,2006-12-10,27.19,27.66,3.2,3.69,Falla_Menor,68.8,93454.74,95074.71
4131,2016-02-17,36.19,34.98,4.26,4.66,Falla_Menor,41.2,74534.96,72053.34
4132,2010-05-10,26.29,25.51,3.09,3.4,Falla_Menor,13.1,17174.46,16664.61
4133,2017-11-17,34.29,48.62,4.03,6.48,Condiciones_Ambientales,35.6,61069.67,86601.44
4134,2019-12-05,36.95,57.16,4.35,7.62,Falla_Menor,34.7,64177.61,99285.81
4135,2016-05-14,56.64,43.98,6.66,5.86,Restricciones_Combustible,60.2,170420.7,132331.06
4136,2015-03-01,34.55,23.83,4.07,3.18,Restricciones_Combustible,4.0,6989.43,4819.46
4137,2004-12-28,41.99,28.66,4.94,3.82,Restricciones_Combustible,55.6,116785.88,79701.96
4138,2006-08-30,33.64,59.36,3.96,7.91,Degradación_Equipos,56.5,94999.88,167614.87
4139,2012-07-03,56.33,47.47,6.63,6.33,Condiciones_Ambientales,20.7,58323.84,49143.4
4140,2002-08-18,52.75,55.58,6.21,7.41,Falla_Menor,18.8,49484.17,52139.79
4141,2010-05-06,63.63,27.2,7.49,3.63,Falla_Menor,11.7,37325.01,15954.64
4142,2009-06-27,54.56,43.51,6.42,5.8,Degradación_Equipos,69.5,189628.53,151210.76
4143,2009-07-16,46.53,35.29,5.47,4.71,Falla_Menor,43.1,100381.8,76130.63
4144,2014-12-13,25.82,47.38,3.04,6.32,Condiciones_Ambientales,11.5,14890.56,27324.37
4145,2010-03-10,30.74,50.83,3.62,6.78,Falla_Menor,44.4,68223.36,112798.56
4146,2012-05-16,58.63,55.71,6.9,7.43,Mantenimiento_Programado,4.7,13726.74,13043.34
4147,2010-07-17,63.33,50.57,7.45,6.74,Degradación_Equipos,69.6,220366.79,175969.42
4148,2003-09-27,55.29,43.5,6.51,5.8,Degradación_Equipos,30.8,85102.71,66951.07
4149,2013-12-22,62.25,52.99,7.32,7.07,Restricciones_Combustible,41.2,128362.07,109276.55
4150,2009-10-04,53.77,52.69,6.33,7.02,Mantenimiento_Programado,41.1,110595.15,108364.69
4151,2006-04-06,30.33,31.79,3.57,4.24,Mantenimiento_Programado,46.2,70014.57,73387.47
4152,2017-01-12,67.03,31.33,7.89,4.18,Restricciones_Combustible,33.6,112692.15,52678.54
4153,2003-04-07,44.88,36.48,5.28,4.86,Falla_Menor,22.5,50522.58,41073.62
4154,2013-07-05,59.67,29.89,7.02,3.99,Falla_Menor,57.0,169923.74,85107.95
4155,2004-12-11,53.1,35.46,6.25,4.73,Falla_Menor,22.3,59338.29,39624.85
4156,2000-01-17,27.34,43.18,3.22,5.76,Degradación_Equipos,66.0,90194.54,142469.97
4157,2002-09-24,31.48,35.42,3.7,4.72,Falla_Menor,12.4,19589.51,22041.4
4158,2015-03-25,67.07,30.53,7.89,4.07,Condiciones_Ambientales,61.4,206058.52,93791.86
4159,2006-01-05,36.72,23.08,4.32,3.08,Condiciones_Ambientales,30.3,55684.87,35005.38
4160,2019-01-19,67.88,39.28,7.99,5.24,Degradación_Equipos,40.5,137543.63,79587.91
4161,2018-05-28,40.46,27.22,4.76,3.63,Restricciones_Combustible,54.7,110701.68,74469.64
4162,2001-06-29,32.17,53.73,3.78,7.16,Degradación_Equipos,31.0,49945.26,83408.78
4163,2000-09-21,36.97,31.11,4.35,4.15,Condiciones_Ambientales,51.0,94228.3,79290.98
4164,2006-06-01,26.54,53.48,3.12,7.13,Falla_Menor,23.3,30942.0,62347.38
4165,2011-03-08,46.37,45.92,5.46,6.12,Falla_Menor,26.0,60277.65,59681.43
4166,2015-07-14,61.44,38.9,7.23,5.19,Mantenimiento_Programado,56.5,173531.5,109862.55
4167,2019-03-11,59.65,36.64,7.02,4.89,Mantenimiento_Programado,47.9,142765.22,87709.84
4168,2017-10-04,63.04,29.4,7.42,3.92,Mantenimiento_Programado,47.0,148140.55,69074.09
4169,2014-02-11,62.19,30.83,7.32,4.11,Falla_Menor,55.4,172259.07,85386.69
4170,2017-03-19,28.58,31.95,3.36,4.26,Mantenimiento_Programado,68.6,98002.3,109537.93
4171,2004-05-23,57.83,41.46,6.8,5.53,Restricciones_Combustible,8.4,24384.91,17483.53
4172,2008-10-29,53.74,28.82,6.32,3.84,Degradación_Equipos,55.3,148544.71,79669.72
4173,2001-02-11,42.69,39.47,5.02,5.26,Degradación_Equipos,8.8,18802.26,17384.74
4174,2007-08-28,54.54,50.92,6.42,6.79,Condiciones_Ambientales,46.9,127894.77,119417.83
4175,2003-01-27,57.81,26.99,6.8,3.6,Condiciones_Ambientales,28.7,83088.66,38794.57
4176,2001-09-29,59.38,46.6,6.99,6.21,Restricciones_Combustible,39.2,116262.1,91238.28
4177,2010-09-27,25.69,35.66,3.02,4.75,Degradación_Equipos,47.7,61341.89,85136.83
4178,2019-05-18,56.65,53.71,6.66,7.16,Degradación_Equipos,50.2,142201.7,134808.35
4179,2004-12-20,59.41,33.8,6.99,4.51,Mantenimiento_Programado,4.7,14009.76,7970.56
4180,2013-11-26,57.54,49.71,6.77,6.63,Condiciones_Ambientales,21.9,62955.64,54390.33
4181,2000-12-07,48.81,32.73,5.74,4.36,Condiciones_Ambientales,71.3,173882.68,116621.63
4182,2004-06-17,55.07,54.71,6.48,7.29,Degradación_Equipos,16.8,46364.95,46065.19
4183,2006-04-04,64.53,24.31,7.59,3.24,Falla_Menor,64.1,206772.88,77914.43
4184,2010-11-22,30.27,59.68,3.56,7.96,Falla_Menor,48.7,73649.69,145214.06
4185,2014-09-25,44.51,36.52,5.24,4.87,Restricciones_Combustible,5.6,12517.79,10271.86
4186,2012-09-22,28.29,46.03,3.33,6.14,Condiciones_Ambientales,71.8,101543.37,165190.17
4187,2017-03-29,41.95,26.19,4.94,3.49,Mantenimiento_Programado,31.2,65445.13,40851.9
4188,2013-12-30,27.49,53.83,3.23,7.18,Condiciones_Ambientales,69.7,95783.26,187565.09
4189,2003-04-23,51.28,36.65,6.03,4.89,Mantenimiento_Programado,21.0,53789.8,38450.17
4190,2015-11-11,41.18,36.03,4.84,4.8,Condiciones_Ambientales,36.2,74444.93,65139.79
4191,2018-03-29,53.62,35.3,6.31,4.71,Condiciones_Ambientales,4.6,12390.07,8156.8
4192,2017-11-09,53.24,37.33,6.26,4.98,Degradación_Equipos,6.3,16886.83,11840.09
4193,2008-12-29,58.84,33.87,6.92,4.52,Degradación_Equipos,56.5,166231.52,95678.56
4194,2018-07-27,60.87,46.02,7.16,6.14,Restricciones_Combustible,18.0,54877.12,41482.73
4195,2018-11-07,61.86,39.84,7.28,5.31,Falla_Menor,17.6,54330.37,34991.88
4196,2011-02-15,60.81,23.4,7.15,3.12,Condiciones_Ambientales,49.1,149164.85,57398.73
4197,2009-11-25,36.48,30.55,4.29,4.07,Degradación_Equipos,65.8,120092.25,100564.77
4198,2005-11-28,38.3,28.45,4.51,3.79,Condiciones_Ambientales,59.6,114162.62,84793.06
4199,2019-07-24,35.0,55.93,4.12,7.46,Falla_Menor,10.3,18096.35,28917.63
4200,2002-07-11,56.37,43.15,6.63,5.75,Falla_Menor,21.8,61527.66,47089.56
4201,2008-05-04,42.84,22.52,5.04,3.0,Restricciones_Combustible,15.1,32371.4,17021.33
4202,2017-10-05,32.61,30.57,3.84,4.08,Degradación_Equipos,32.7,53296.35,49952.56
4203,2009-08-07,33.26,28.47,3.91,3.8,Condiciones_Ambientales,33.2,55189.29,47234.78
4204,2009-08-16,60.51,48.77,7.12,6.5,Falla_Menor,21.7,65721.36,52971.21
4205,2001-07-27,26.54,35.65,3.12,4.75,Restricciones_Combustible,11.8,15663.28,21038.92
4206,2004-11-27,52.67,27.91,6.2,3.72,Degradación_Equipos,69.0,181711.37,96285.12
4207,2008-08-11,61.56,53.49,7.24,7.13,Falla_Menor,19.4,59699.08,51873.45
4208,2001-09-20,26.66,48.76,3.14,6.5,Condiciones_Ambientales,45.1,60079.95,109882.54
4209,2005-07-08,48.16,42.15,5.67,5.62,Condiciones_Ambientales,60.9,146640.04,128347.71
4210,2017-07-10,52.25,35.93,6.15,4.79,Mantenimiento_Programado,40.8,106613.26,73300.47
4211,2017-03-19,65.44,58.06,7.7,7.74,Condiciones_Ambientales,32.8,107262.63,95163.07
4212,2009-05-17,46.43,52.18,5.46,6.96,Falla_Menor,27.3,63311.67,71149.96
4213,2011-10-06,41.46,38.9,4.88,5.19,Restricciones_Combustible,33.9,70233.71,65909.73
4214,2017-04-20,46.09,39.55,5.42,5.27,Falla_Menor,51.3,118264.96,101501.69
4215,2006-05-15,55.96,50.88,6.58,6.78,Restricciones_Combustible,60.0,167753.29,152528.04
4216,2004-03-19,45.13,43.95,5.31,5.86,Falla_Menor,61.1,137888.18,134278.74
4217,2012-05-30,53.38,34.79,6.28,4.64,Mantenimiento_Programado,64.0,170922.88,111407.64
4218,2010-02-11,38.71,58.89,4.55,7.85,Degradación_Equipos,62.5,121032.88,184163.88
4219,2005-07-01,49.86,55.84,5.87,7.45,Condiciones_Ambientales,30.8,76845.99,86066.95
4220,2016-06-20,31.98,35.12,3.76,4.68,Falla_Menor,50.7,81096.21,89062.66
4221,2002-09-15,63.7,33.76,7.49,4.5,Condiciones_Ambientales,62.5,199041.7,105488.43
4222,2015-08-29,52.02,30.87,6.12,4.12,Mantenimiento_Programado,42.5,110508.72,65581.49
4223,2005-10-12,61.66,44.39,7.25,5.92,Mantenimiento_Programado,54.0,166470.58,119829.42
4224,2019-12-09,31.85,54.3,3.75,7.24,Restricciones_Combustible,36.3,57782.67,98512.23
4225,2019-10-19,67.29,56.43,7.92,7.52,Mantenimiento_Programado,23.8,80088.03,67164.19
4226,2003-05-01,47.68,59.11,5.61,7.88,Condiciones_Ambientales,6.7,16030.93,19873.63
4227,2005-10-24,35.32,33.31,4.16,4.44,Falla_Menor,39.3,69336.69,65384.91
4228,2003-05-21,51.47,38.81,6.06,5.17,Restricciones_Combustible,64.2,165328.36,124661.71
4229,2016-04-12,49.61,51.75,5.84,6.9,Restricciones_Combustible,24.0,59426.14,61988.39
4230,2002-02-08,61.43,39.1,7.23,5.21,Condiciones_Ambientales,22.4,68763.0,43765.39
4231,2009-12-11,38.75,27.72,4.56,3.7,Restricciones_Combustible,47.1,91211.57,65252.98
4232,2012-08-31,54.99,55.4,6.47,7.39,Degradación_Equipos,35.4,97246.19,97979.98
4233,2000-04-06,61.48,32.43,7.23,4.32,Condiciones_Ambientales,16.3,50081.39,26416.55
4234,2004-08-01,56.54,30.83,6.65,4.11,Restricciones_Combustible,38.6,109224.05,59549.04
4235,2005-10-29,63.46,28.04,7.47,3.74,Condiciones_Ambientales,47.7,151387.1,66902.76
4236,2011-11-13,49.06,46.1,5.77,6.15,Mantenimiento_Programado,4.4,10905.78,10247.2
4237,2004-09-10,35.48,49.53,4.17,6.6,Falla_Menor,7.4,13141.53,18349.15
4238,2005-07-30,36.88,55.75,4.34,7.43,Restricciones_Combustible,34.1,62840.17,94999.46
4239,2006-09-17,25.78,58.06,3.03,7.74,Condiciones_Ambientales,36.5,47066.44,106002.78
4240,2012-05-09,60.11,37.81,7.07,5.04,Restricciones_Combustible,14.8,44373.23,27914.54
4241,2003-11-12,56.73,58.67,6.67,7.82,Mantenimiento_Programado,8.4,23964.4,24784.85
4242,2017-11-28,28.37,40.46,3.34,5.39,Mantenimiento_Programado,17.9,25377.24,36190.45
4243,2010-12-18,26.07,57.67,3.07,7.69,Condiciones_Ambientales,24.3,31735.54,70200.5
4244,2010-08-13,54.35,52.5,6.39,7.0,Falla_Menor,70.7,192008.71,185489.88
4245,2015-10-02,58.21,50.03,6.85,6.67,Degradación_Equipos,30.7,89347.03,76787.1
4246,2008-03-03,51.6,41.69,6.07,5.56,Falla_Menor,45.4,117034.24,94554.96
