ID_Registro,Fecha,Autodescarga_Porcentaje,Capacidad_MWh,Perdida_MWh,Temperatura_Ambiente_C,Configuracion_BESS,Estado_Sistema
17789,2008-09-25,0.0197,300,5.781,42.5,BESS_300MWh,Operativo
17790,2008-09-26,0.0236,300,6.985,31.7,BESS_300MWh,Operativo
17791,2008-09-27,0.0221,300,6.773,-2.0,BESS_300MWh,Operativo
17792,2008-09-28,0.0175,300,5.259,21.0,BESS_300MWh,Operativo
17793,2008-09-29,0.0165,300,4.97,18.3,BESS_300MWh,Operativo
17794,2008-09-30,0.0123,300,3.631,35.1,BESS_300MWh,Operativo
17795,2008-10-01,0.0157,300,4.706,18.8,BESS_300MWh,Operativo
17796,2008-10-02,0.017,300,5.116,19.5,BESS_300MWh,Operativo
17797,2008-10-03,0.01,300,3.06,4.6,BESS_300MWh,Operativo
17798,2008-10-04,0.0102,300,3.017,32.1,BESS_300MWh,Operativo
17799,2008-10-05,0.0262,300,7.885,18.2,BESS_300MWh,Operativo
17800,2008-10-06,0.0102,300,3.087,11.7,BESS_300MWh,Operativo
17801,2008-10-07,0.0273,300,8.13,28.9,BESS_300MWh,Operativo
17802,2008-10-08,0.0135,300,4.098,10.2,BESS_300MWh,Operativo
17803,2008-10-09,0.0293,300,8.731,27.0,BESS_300MWh,Operativo
17804,2008-10-10,0.0219,300,6.559,20.2,BESS_300MWh,Operativo
17805,2008-10-11,0.0149,300,4.535,4.9,BESS_300MWh,Operativo
17806,2008-10-12,0.0289,300,8.678,18.5,BESS_300MWh,Operativo
17807,2008-10-13,0.0276,300,8.414,5.3,BESS_300MWh,Operativo
17808,2008-10-14,0.0201,300,5.978,27.8,BESS_300MWh,Operativo
17809,2008-10-15,0.0118,300,3.516,28.7,BESS_300MWh,Operativo
17810,2008-10-16,0.0154,300,4.678,7.4,BESS_300MWh,Operativo
17811,2008-10-17,0.0165,300,5.004,8.9,BESS_300MWh,Operativo
17812,2008-10-18,0.0107,300,3.18,31.7,BESS_300MWh,Operativo
17813,2008-10-19,0.0215,300,6.508,8.8,BESS_300MWh,Operativo
17814,2008-10-20,0.0127,300,3.813,15.3,BESS_300MWh,Operativo
17815,2008-10-21,0.0167,300,5.002,23.7,BESS_300MWh,Operativo
17816,2008-10-22,0.0292,300,8.853,10.9,BESS_300MWh,Operativo
17817,2008-10-23,0.0111,300,3.388,5.8,BESS_300MWh,Operativo
17818,2008-10-24,0.0253,300,7.679,7.5,BESS_300MWh,Operativo
17819,2008-10-25,0.0182,300,5.377,34.5,BESS_300MWh,Operativo
17820,2008-10-26,0.0239,300,7.27,5.1,BESS_300MWh,Operativo
17821,2008-10-27,0.0297,300,8.991,10.5,BESS_300MWh,Operativo
17822,2008-10-28,0.0113,300,3.475,-2.4,BESS_300MWh,Operativo
17823,2008-10-29,0.0177,300,5.305,22.6,BESS_300MWh,Operativo
17824,2008-10-30,0.0229,300,6.924,10.7,BESS_300MWh,Operativo
17825,2008-10-31,0.0272,300,8.164,17.9,BESS_300MWh,Operativo
17826,2008-11-01,0.0198,300,5.996,11.3,BESS_300MWh,Operativo
17827,2008-11-02,0.0229,300,6.883,16.9,BESS_300MWh,Operativo
17828,2008-11-03,0.0189,300,5.662,22.2,BESS_300MWh,Operativo
17829,2008-11-04,0.0169,300,5.04,26.7,BESS_300MWh,Operativo
17830,2008-11-05,0.0274,300,8.161,28.4,BESS_300MWh,Operativo
17831,2008-11-06,0.0274,300,8.175,25.1,BESS_300MWh,Operativo
17832,2008-11-07,0.0117,300,3.601,-1.7,BESS_300MWh,Operativo
17833,2008-11-08,0.0184,300,5.488,24.6,BESS_300MWh,Operativo
17834,2008-11-09,0.0165,300,4.936,21.4,BESS_300MWh,Operativo
17835,2008-11-10,0.0275,300,8.236,20.8,BESS_300MWh,Operativo
17836,2008-11-11,0.0122,300,3.61,34.4,BESS_300MWh,Operativo
17837,2008-11-12,0.0281,300,8.3,35.4,BESS_300MWh,Operativo
17838,2008-11-13,0.0191,300,5.671,29.9,BESS_300MWh,Operativo
17839,2008-11-14,0.016,300,4.738,33.2,BESS_300MWh,Operativo
17840,2008-11-15,0.0219,300,6.571,19.6,BESS_300MWh,Operativo
17841,2008-11-16,0.0113,300,3.424,13.8,BESS_300MWh,Operativo
17842,2008-11-17,0.0112,300,3.36,21.6,BESS_300MWh,Operativo
17843,2008-11-18,0.0225,300,6.739,22.0,BESS_300MWh,Operativo
17844,2008-11-19,0.0246,300,7.42,15.4,BESS_300MWh,Operativo
17845,2008-11-20,0.0122,300,3.641,26.0,BESS_300MWh,Operativo
17846,2008-11-21,0.0161,300,4.82,20.4,BESS_300MWh,Operativo
17847,2008-11-22,0.0157,300,4.654,32.9,BESS_300MWh,Operativo
17848,2008-11-23,0.0231,300,6.954,17.7,BESS_300MWh,Operativo
17849,2008-11-24,0.0192,300,5.672,33.2,BESS_300MWh,Operativo
17850,2008-11-25,0.0102,300,3.041,30.8,BESS_300MWh,Operativo
17851,2008-11-26,0.0203,300,6.104,17.8,BESS_300MWh,Operativo
17852,2008-11-27,0.0269,300,8.109,16.8,BESS_300MWh,Operativo
17853,2008-11-28,0.023,300,7.091,-6.1,BESS_300MWh,Operativo
17854,2008-11-29,0.0157,300,4.75,10.8,BESS_300MWh,Operativo
17855,2008-11-30,0.0185,300,5.542,22.0,BESS_300MWh,Operativo
17856,2008-12-01,0.0189,300,5.737,8.1,BESS_300MWh,Operativo
17857,2008-12-02,0.027,300,8.084,21.0,BESS_300MWh,Operativo
17858,2008-12-03,0.0234,300,6.973,27.9,BESS_300MWh,Operativo
17859,2008-12-04,0.0291,300,8.754,16.3,BESS_300MWh,Operativo
17860,2008-12-05,0.0256,300,7.699,18.0,BESS_300MWh,Operativo
17861,2008-12-06,0.0157,300,4.699,25.1,BESS_300MWh,Operativo
17862,2008-12-07,0.0233,300,6.85,40.5,BESS_300MWh,Operativo
17863,2008-12-08,0.0289,300,8.652,22.7,BESS_300MWh,Operativo
17864,2008-12-09,0.019,300,5.726,13.1,BESS_300MWh,Operativo
17865,2008-12-10,0.0263,300,8.059,-0.8,BESS_300MWh,Operativo
17866,2008-12-11,0.0282,300,8.587,6.3,BESS_300MWh,Operativo
17867,2008-12-12,0.0259,300,7.788,18.3,BESS_300MWh,Operativo
17868,2008-12-13,0.0238,300,7.26,4.9,BESS_300MWh,Operativo
17869,2008-12-14,0.0149,300,4.426,28.5,BESS_300MWh,Operativo
17870,2008-12-15,0.026,300,7.744,26.3,BESS_300MWh,Operativo
17871,2008-12-16,0.0118,300,3.525,27.8,BESS_300MWh,Operativo
17872,2008-12-17,0.024,300,7.139,26.4,BESS_300MWh,Operativo
17873,2008-12-18,0.0276,300,8.241,25.8,BESS_300MWh,Operativo
17874,2008-12-19,0.023,300,6.801,36.4,BESS_300MWh,Operativo
17875,2008-12-20,0.0197,300,5.917,16.4,BESS_300MWh,Operativo
17876,2008-12-21,0.0125,300,3.754,15.2,BESS_300MWh,Operativo
17877,2008-12-22,0.0251,300,7.687,-1.8,BESS_300MWh,Operativo
17878,2008-12-23,0.015,300,4.526,11.0,BESS_300MWh,Operativo
17879,2008-12-24,0.0125,300,3.812,2.3,BESS_300MWh,Operativo
17880,2008-12-25,0.0139,300,4.192,12.8,BESS_300MWh,Operativo
17881,2008-12-26,0.0148,300,4.456,16.3,BESS_300MWh,Operativo
17882,2008-12-27,0.0277,300,8.239,28.3,BESS_300MWh,Operativo
17883,2008-12-28,0.028,300,8.314,29.1,BESS_300MWh,Operativo
17884,2008-12-29,0.0285,300,8.537,22.5,BESS_300MWh,Operativo
17885,2008-12-30,0.0146,300,4.343,30.5,BESS_300MWh,Operativo
17886,2009-01-01,0.0223,300,6.686,20.5,BESS_300MWh,Operativo
17887,2009-01-02,0.0264,300,7.986,13.3,BESS_300MWh,Operativo
17888,2009-01-03,0.0263,300,7.933,13.7,BESS_300MWh,Operativo
17889,2009-01-04,0.0245,300,7.422,9.9,BESS_300MWh,Operativo
17890,2009-01-05,0.0171,300,5.033,40.5,BESS_300MWh,Operativo
17891,2009-01-06,0.0268,300,8.135,9.8,BESS_300MWh,Operativo
17892,2009-01-07,0.0146,300,4.448,4.8,BESS_300MWh,Operativo
17893,2009-01-08,0.0299,300,8.837,33.9,BESS_300MWh,Operativo
17894,2009-01-09,0.0299,300,8.891,28.1,BESS_300MWh,Operativo
17895,2009-01-10,0.0205,300,6.304,-2.3,BESS_300MWh,Operativo
17896,2009-01-11,0.0239,300,7.328,-3.0,BESS_300MWh,Operativo
17897,2009-01-12,0.0282,300,8.449,21.4,BESS_300MWh,Operativo
17898,2009-01-13,0.0155,300,4.58,35.3,BESS_300MWh,Operativo
17899,2009-01-14,0.0266,300,8.033,15.1,BESS_300MWh,Operativo
17900,2009-01-15,0.0239,300,7.119,25.9,BESS_300MWh,Operativo
17901,2009-01-16,0.0209,300,6.329,12.9,BESS_300MWh,Operativo
17902,2009-01-17,0.0243,300,7.372,10.4,BESS_300MWh,Operativo
17903,2009-01-18,0.029,300,8.701,21.6,BESS_300MWh,Operativo
17904,2009-01-19,0.0209,300,6.273,20.5,BESS_300MWh,Operativo
17905,2009-01-20,0.0272,300,8.128,24.5,BESS_300MWh,Operativo
17906,2009-01-21,0.0197,300,6.001,2.7,BESS_300MWh,Operativo
17907,2009-01-22,0.0262,300,8.011,2.9,BESS_300MWh,Operativo
17908,2009-01-23,0.0144,300,4.317,24.0,BESS_300MWh,Operativo
17909,2009-01-24,0.0159,300,4.749,23.1,BESS_300MWh,Operativo
17910,2009-01-25,0.0147,300,4.45,9.7,BESS_300MWh,Operativo
17911,2009-01-26,0.0273,300,8.196,19.0,BESS_300MWh,Operativo
17912,2009-01-27,0.0287,300,8.58,24.1,BESS_300MWh,Operativo
17913,2009-01-28,0.027,300,8.218,6.6,BESS_300MWh,Operativo
17914,2009-01-29,0.0217,300,6.493,20.7,BESS_300MWh,Operativo
17915,2009-01-30,0.0256,300,7.642,26.6,BESS_300MWh,Operativo
17916,2009-01-31,0.0215,300,6.408,25.1,BESS_300MWh,Operativo
17917,2009-02-01,0.0149,300,4.462,19.7,BESS_300MWh,Operativo
17918,2009-02-02,0.0115,300,3.481,15.1,BESS_300MWh,Operativo
17919,2009-02-03,0.0139,300,4.103,38.6,BESS_300MWh,Operativo
17920,2009-02-04,0.0196,300,6.04,-7.1,BESS_300MWh,Operativo
17921,2009-02-05,0.0207,300,6.147,28.7,BESS_300MWh,Operativo
17922,2009-02-06,0.0169,300,5.16,5.1,BESS_300MWh,Operativo
17923,2009-02-07,0.0194,300,5.869,12.7,BESS_300MWh,Operativo
17924,2009-02-08,0.0126,300,3.808,16.3,BESS_300MWh,Operativo
17925,2009-02-09,0.0258,300,7.743,17.8,BESS_300MWh,Operativo
17926,2009-02-10,0.0265,300,7.944,20.5,BESS_300MWh,Operativo
17927,2009-02-11,0.0099,300,3.009,9.4,BESS_300MWh,Operativo
17928,2009-02-12,0.0158,300,4.765,16.0,BESS_300MWh,Operativo
17929,2009-02-13,0.0137,300,4.123,16.7,BESS_300MWh,Operativo
17930,2009-02-14,0.0119,300,3.57,22.7,BESS_300MWh,Operativo
17931,2009-02-15,0.015,300,4.549,8.0,BESS_300MWh,Operativo
17932,2009-02-16,0.0104,300,3.175,5.8,BESS_300MWh,Operativo
17933,2009-02-17,0.018,300,5.374,23.9,BESS_300MWh,Operativo
17934,2009-02-18,0.0141,300,4.287,3.4,BESS_300MWh,Operativo
17935,2009-02-19,0.0251,300,7.559,15.8,BESS_300MWh,Operativo
17936,2009-02-20,0.0154,300,4.613,22.3,BESS_300MWh,Operativo
17937,2009-02-21,0.0178,300,5.353,16.9,BESS_300MWh,Operativo
17938,2009-02-22,0.0251,300,7.636,7.0,BESS_300MWh,Operativo
17939,2009-02-23,0.0101,300,3.073,4.8,BESS_300MWh,Operativo
17940,2009-02-24,0.03,300,8.928,26.5,BESS_300MWh,Operativo
17941,2009-02-25,0.0212,300,6.322,25.6,BESS_300MWh,Operativo
17942,2009-02-26,0.0176,300,5.269,23.1,BESS_300MWh,Operativo
17943,2009-02-27,0.0114,300,3.46,12.3,BESS_300MWh,Operativo
17944,2009-02-28,0.0171,300,5.103,23.3,BESS_300MWh,Operativo
17945,2009-03-01,0.0155,300,4.654,20.5,BESS_300MWh,Operativo
17946,2009-03-02,0.0191,300,5.741,17.4,BESS_300MWh,Operativo
17947,2009-03-03,0.0196,300,5.905,16.0,BESS_300MWh,Operativo
17948,2009-03-04,0.015,300,4.5,19.4,BESS_300MWh,Operativo
17949,2009-03-05,0.0276,300,8.196,29.2,BESS_300MWh,Operativo
17950,2009-03-06,0.0287,300,8.53,28.0,BESS_300MWh,Operativo
17951,2009-03-07,0.0173,300,5.157,28.3,BESS_300MWh,Operativo
17952,2009-03-08,0.0281,300,8.483,14.9,BESS_300MWh,Operativo
17953,2009-03-09,0.0274,300,8.263,14.7,BESS_300MWh,Operativo
17954,2009-03-10,0.0146,300,4.359,22.1,BESS_300MWh,Operativo
17955,2009-03-11,0.0285,300,8.577,16.2,BESS_300MWh,Operativo
17956,2009-03-12,0.0238,300,7.006,39.0,BESS_300MWh,Operativo
17957,2009-03-13,0.0278,300,8.39,14.4,BESS_300MWh,Operativo
17958,2009-03-14,0.0298,300,8.782,37.0,BESS_300MWh,Operativo
17959,2009-03-15,0.0241,300,7.253,15.4,BESS_300MWh,Operativo
17960,2009-03-16,0.0229,300,6.829,24.0,BESS_300MWh,Operativo
17961,2009-03-17,0.0264,300,7.971,13.0,BESS_300MWh,Operativo
17962,2009-03-18,0.0115,300,3.43,22.1,BESS_300MWh,Operativo
17963,2009-03-19,0.0172,300,5.078,33.2,BESS_300MWh,Operativo
17964,2009-03-20,0.025,300,7.488,23.4,BESS_300MWh,Operativo
17965,2009-03-21,0.0106,300,3.168,27.9,BESS_300MWh,Operativo
17966,2009-03-22,0.0182,300,5.484,15.0,BESS_300MWh,Operativo
17967,2009-03-23,0.0105,300,3.143,23.7,BESS_300MWh,Operativo
17968,2009-03-24,0.0129,300,3.824,34.7,BESS_300MWh,Operativo
17969,2009-03-25,0.0199,300,5.925,26.3,BESS_300MWh,Operativo
17970,2009-03-26,0.025,300,7.542,15.1,BESS_300MWh,Operativo
17971,2009-03-27,0.0193,300,5.818,14.2,BESS_300MWh,Operativo
17972,2009-03-28,0.0143,300,4.317,14.7,BESS_300MWh,Operativo
17973,2009-03-29,0.0157,300,4.75,13.8,BESS_300MWh,Operativo
17974,2009-03-30,0.0116,300,3.466,22.4,BESS_300MWh,Operativo
17975,2009-03-31,0.011,300,3.364,-3.3,BESS_300MWh,Operativo
17976,2009-04-01,0.0271,300,8.2,12.0,BESS_300MWh,Operativo
17977,2009-04-02,0.0181,300,5.317,39.7,BESS_300MWh,Operativo
17978,2009-04-03,0.0256,300,7.755,10.4,BESS_300MWh,Operativo
17979,2009-04-04,0.0262,300,7.862,19.3,BESS_300MWh,Operativo
17980,2009-04-05,0.0293,300,8.632,37.6,BESS_300MWh,Operativo
17981,2009-04-06,0.0186,300,5.514,31.4,BESS_300MWh,Operativo
17982,2009-04-07,0.0168,300,5.04,18.1,BESS_300MWh,Operativo
17983,2009-04-08,0.0179,300,5.351,24.5,BESS_300MWh,Operativo
17984,2009-04-09,0.022,300,6.606,20.2,BESS_300MWh,Operativo
17985,2009-04-10,0.0107,300,3.181,30.6,BESS_300MWh,Operativo
17986,2009-04-11,0.0167,300,4.962,27.7,BESS_300MWh,Operativo
17987,2009-04-12,0.0111,300,3.292,30.8,BESS_300MWh,Operativo
17988,2009-04-13,0.028,300,8.466,13.6,BESS_300MWh,Operativo
17989,2009-04-14,0.0185,300,5.488,29.5,BESS_300MWh,Operativo
17990,2009-04-15,0.0202,300,6.076,19.0,BESS_300MWh,Operativo
17991,2009-04-16,0.0233,300,7.087,7.0,BESS_300MWh,Operativo
17992,2009-04-17,0.0268,300,7.966,31.1,BESS_300MWh,Operativo
17993,2009-04-18,0.0149,300,4.474,22.0,BESS_300MWh,Operativo
17994,2009-04-19,0.0198,300,5.788,47.1,BESS_300MWh,Operativo
17995,2009-04-20,0.0104,300,3.127,19.4,BESS_300MWh,Operativo
17996,2009-04-21,0.0166,300,4.997,17.7,BESS_300MWh,Operativo
17997,2009-04-22,0.0168,300,5.05,16.7,BESS_300MWh,Operativo
17998,2009-04-23,0.0138,300,4.132,20.3,BESS_300MWh,Operativo
17999,2009-04-24,0.0133,300,3.972,26.5,BESS_300MWh,Operativo
18000,2009-04-25,0.0108,300,3.255,15.5,BESS_300MWh,Operativo
18001,2009-04-26,0.0155,300,4.733,5.5,BESS_300MWh,Operativo
18002,2009-04-27,0.0233,300,6.941,26.2,BESS_300MWh,Operativo
18003,2009-04-28,0.026,300,7.842,15.8,BESS_300MWh,Operativo
18004,2009-04-29,0.0297,300,8.931,18.4,BESS_300MWh,Operativo
18005,2009-04-30,0.0172,300,5.184,16.1,BESS_300MWh,Operativo
18006,2009-05-01,0.0272,300,8.133,24.4,BESS_300MWh,Operativo
18007,2009-05-02,0.0289,300,8.579,31.9,BESS_300MWh,Operativo
18008,2009-05-03,0.0277,300,8.283,24.0,BESS_300MWh,Operativo
18009,2009-05-04,0.0267,300,8.01,19.7,BESS_300MWh,Operativo
18010,2009-05-05,0.0124,300,3.717,20.6,BESS_300MWh,Operativo
18011,2009-05-06,0.0276,300,8.254,24.0,BESS_300MWh,Operativo
18012,2009-05-07,0.015,300,4.415,38.2,BESS_300MWh,Operativo
18013,2009-05-08,0.024,300,7.278,10.3,BESS_300MWh,Operativo
18014,2009-05-09,0.0105,300,3.1,38.0,BESS_300MWh,Operativo
18015,2009-05-10,0.0268,300,7.978,27.2,BESS_300MWh,Operativo
18016,2009-05-11,0.0297,300,8.989,9.7,BESS_300MWh,Operativo
18017,2009-05-12,0.0284,300,8.586,11.4,BESS_300MWh,Operativo
18018,2009-05-13,0.0279,300,8.359,19.7,BESS_300MWh,Operativo
18019,2009-05-14,0.0104,300,3.074,31.3,BESS_300MWh,Operativo
18020,2009-05-15,0.0255,300,7.731,10.9,BESS_300MWh,Operativo
18021,2009-05-16,0.0214,300,6.455,12.6,BESS_300MWh,Operativo
18022,2009-05-17,0.0198,300,5.97,16.6,BESS_300MWh,Operativo
18023,2009-05-18,0.0222,300,6.668,18.9,BESS_300MWh,Operativo
18024,2009-05-19,0.0285,300,8.539,20.9,BESS_300MWh,Operativo
18025,2009-05-20,0.0188,300,5.637,22.5,BESS_300MWh,Operativo
18026,2009-05-21,0.0242,300,7.298,14.9,BESS_300MWh,Operativo
18027,2009-05-22,0.012,300,3.632,8.1,BESS_300MWh,Operativo
18028,2009-05-23,0.0204,300,6.082,28.5,BESS_300MWh,Operativo
18029,2009-05-24,0.0225,300,6.862,5.5,BESS_300MWh,Operativo
18030,2009-05-25,0.0113,300,3.409,18.8,BESS_300MWh,Operativo
18031,2009-05-26,0.0263,300,7.915,15.4,BESS_300MWh,Operativo
18032,2009-05-27,0.0268,300,8.018,21.1,BESS_300MWh,Operativo
18033,2009-05-28,0.0198,300,5.957,15.1,BESS_300MWh,Operativo
18034,2009-05-29,0.0283,300,8.508,19.5,BESS_300MWh,Operativo
18035,2009-05-30,0.0127,300,3.852,10.8,BESS_300MWh,Operativo
18036,2009-05-31,0.0244,300,7.302,23.4,BESS_300MWh,Operativo
18037,2009-06-01,0.0228,300,6.819,23.9,BESS_300MWh,Operativo
18038,2009-06-02,0.0174,300,5.211,22.6,BESS_300MWh,Operativo
18039,2009-06-03,0.0189,300,5.714,14.4,BESS_300MWh,Operativo
18040,2009-06-04,0.0147,300,4.429,17.6,BESS_300MWh,Operativo
18041,2009-06-05,0.0196,300,5.885,17.2,BESS_300MWh,Operativo
18042,2009-06-06,0.0227,300,6.95,-1.4,BESS_300MWh,Operativo
18043,2009-06-07,0.0165,300,4.877,33.2,BESS_300MWh,Operativo
18044,2009-06-08,0.0281,300,8.428,18.5,BESS_300MWh,Operativo
18045,2009-06-09,0.025,300,7.484,23.9,BESS_300MWh,Operativo
18046,2009-06-10,0.0281,300,8.5,11.0,BESS_300MWh,Operativo
18047,2009-06-11,0.0252,300,7.53,22.3,BESS_300MWh,Operativo
18048,2009-06-12,0.0152,300,4.589,12.4,BESS_300MWh,Operativo
18049,2009-06-13,0.0291,300,8.843,8.6,BESS_300MWh,Operativo
18050,2009-06-14,0.0173,300,5.198,18.0,BESS_300MWh,Operativo
18051,2009-06-15,0.0155,300,4.623,24.6,BESS_300MWh,Operativo
18052,2009-06-16,0.0156,300,4.641,30.8,BESS_300MWh,Operativo
18053,2009-06-17,0.0258,300,7.771,16.0,BESS_300MWh,Operativo
18054,2009-06-18,0.012,300,3.603,15.3,BESS_300MWh,Operativo
18055,2009-06-19,0.0218,300,6.543,20.5,BESS_300MWh,Operativo
18056,2009-06-20,0.0141,300,4.227,18.9,BESS_300MWh,Operativo
18057,2009-06-21,0.0229,300,6.934,10.4,BESS_300MWh,Operativo
18058,2009-06-22,0.0109,300,3.271,23.0,BESS_300MWh,Operativo
18059,2009-06-23,0.0108,300,3.243,21.3,BESS_300MWh,Operativo
18060,2009-06-24,0.0208,300,6.316,8.5,BESS_300MWh,Operativo
18061,2009-06-25,0.0163,300,4.871,21.2,BESS_300MWh,Operativo
18062,2009-06-26,0.0133,300,3.989,17.5,BESS_300MWh,Operativo
18063,2009-06-27,0.0244,300,7.28,24.1,BESS_300MWh,Operativo
18064,2009-06-28,0.0115,300,3.413,30.7,BESS_300MWh,Operativo
18065,2009-06-29,0.0118,300,3.512,23.9,BESS_300MWh,Operativo
18066,2009-06-30,0.0275,300,8.361,6.5,BESS_300MWh,Operativo
18067,2009-07-01,0.0299,300,8.902,28.9,BESS_300MWh,Operativo
18068,2009-07-02,0.0268,300,8.126,8.9,BESS_300MWh,Operativo
18069,2009-07-03,0.0141,300,4.21,27.4,BESS_300MWh,Operativo
18070,2009-07-04,0.0188,300,5.628,19.5,BESS_300MWh,Operativo
18071,2009-07-05,0.0226,300,6.635,40.4,BESS_300MWh,Operativo
18072,2009-07-06,0.0282,300,8.616,2.2,BESS_300MWh,Operativo
18073,2009-07-07,0.0114,300,3.418,19.6,BESS_300MWh,Operativo
18074,2009-07-08,0.0145,300,4.426,4.6,BESS_300MWh,Operativo
18075,2009-07-09,0.0212,300,6.337,24.5,BESS_300MWh,Operativo
18076,2009-07-10,0.0216,300,6.521,13.8,BESS_300MWh,Operativo
18077,2009-07-11,0.0181,300,5.4,26.9,BESS_300MWh,Operativo
18078,2009-07-12,0.0296,300,8.843,25.0,BESS_300MWh,Operativo
18079,2009-07-13,0.0286,300,8.426,38.3,BESS_300MWh,Operativo
18080,2009-07-14,0.0165,300,4.964,15.5,BESS_300MWh,Operativo
18081,2009-07-15,0.0241,300,7.229,20.1,BESS_300MWh,Operativo
18082,2009-07-16,0.0192,300,5.844,3.7,BESS_300MWh,Operativo
18083,2009-07-17,0.0239,300,7.23,12.4,BESS_300MWh,Operativo
18084,2009-07-18,0.0143,300,4.212,39.1,BESS_300MWh,Operativo
18085,2009-07-19,0.0249,300,7.51,14.4,BESS_300MWh,Operativo
18086,2009-07-20,0.0194,300,5.822,22.1,BESS_300MWh,Operativo
18087,2009-07-21,0.0219,300,6.538,27.2,BESS_300MWh,Operativo
18088,2009-07-22,0.0176,300,5.294,17.0,BESS_300MWh,Operativo
18089,2009-07-23,0.0274,300,8.222,18.4,BESS_300MWh,Operativo
18090,2009-07-24,0.0214,300,6.527,3.7,BESS_300MWh,Operativo
18091,2009-07-25,0.0197,300,5.97,8.8,BESS_300MWh,Operativo
18092,2009-07-26,0.0277,300,8.321,17.8,BESS_300MWh,Operativo
18093,2009-07-27,0.0202,300,6.061,20.4,BESS_300MWh,Operativo
18094,2009-07-28,0.0202,300,5.985,32.7,BESS_300MWh,Operativo
18095,2009-07-29,0.0116,300,3.486,19.4,BESS_300MWh,Operativo
18096,2009-07-30,0.0113,300,3.416,14.2,BESS_300MWh,Operativo
18097,2009-07-31,0.0203,300,6.056,27.8,BESS_300MWh,Operativo
18098,2009-08-01,0.0174,300,5.303,7.0,BESS_300MWh,Operativo
18099,2009-08-02,0.0164,300,4.924,20.7,BESS_300MWh,Operativo
18100,2009-08-03,0.0125,300,3.722,24.4,BESS_300MWh,Operativo
18101,2009-08-04,0.0265,300,7.988,13.4,BESS_300MWh,Operativo
18102,2009-08-05,0.0199,300,5.938,25.5,BESS_300MWh,Operativo
18103,2009-08-06,0.0184,300,5.56,14.6,BESS_300MWh,Operativo
18104,2009-08-07,0.0213,300,6.357,23.4,BESS_300MWh,Operativo
18105,2009-08-08,0.0204,300,6.137,18.9,BESS_300MWh,Operativo
18106,2009-08-09,0.0102,300,3.201,-20.0,BESS_300MWh,Operativo
18107,2009-08-10,0.0232,300,6.923,23.9,BESS_300MWh,Operativo
18108,2009-08-11,0.0145,300,4.318,24.6,BESS_300MWh,Operativo
18109,2009-08-12,0.0175,300,5.205,26.3,BESS_300MWh,Operativo
18110,2009-08-13,0.0258,300,7.656,31.8,BESS_300MWh,Operativo
18111,2009-08-14,0.0265,300,7.934,21.0,BESS_300MWh,Operativo
18112,2009-08-15,0.0223,300,6.62,29.3,BESS_300MWh,Operativo
18113,2009-08-16,0.0134,300,4.042,11.8,BESS_300MWh,Operativo
18114,2009-08-17,0.0164,300,4.998,5.6,BESS_300MWh,Operativo
18115,2009-08-18,0.0254,300,7.585,24.0,BESS_300MWh,Operativo
18116,2009-08-19,0.0118,300,3.526,27.9,BESS_300MWh,Operativo
18117,2009-08-20,0.0212,300,6.274,35.2,BESS_300MWh,Operativo
18118,2009-08-21,0.0236,300,7.213,3.6,BESS_300MWh,Operativo
18119,2009-08-22,0.0293,300,8.773,22.1,BESS_300MWh,Operativo
18120,2009-08-23,0.0185,300,5.441,39.8,BESS_300MWh,Operativo
18121,2009-08-24,0.0246,300,7.298,32.7,BESS_300MWh,Operativo
18122,2009-08-25,0.0245,300,7.431,10.4,BESS_300MWh,Operativo
18123,2009-08-26,0.0135,300,4.092,9.7,BESS_300MWh,Operativo
18124,2009-08-27,0.026,300,7.858,12.3,BESS_300MWh,Operativo
18125,2009-08-28,0.0125,300,3.757,18.4,BESS_300MWh,Operativo
18126,2009-08-29,0.0171,300,5.16,16.8,BESS_300MWh,Operativo
18127,2009-08-30,0.0184,300,5.587,8.7,BESS_300MWh,Operativo
18128,2009-08-31,0.0278,300,8.237,32.2,BESS_300MWh,Operativo
18129,2009-09-01,0.0264,300,7.849,29.7,BESS_300MWh,Operativo
18130,2009-09-02,0.0253,300,7.606,17.3,BESS_300MWh,Operativo
18131,2009-09-03,0.025,300,7.568,12.3,BESS_300MWh,Operativo
18132,2009-09-04,0.0124,300,3.704,27.8,BESS_300MWh,Operativo
18133,2009-09-05,0.0232,300,6.839,38.1,BESS_300MWh,Operativo
18134,2009-09-06,0.0197,300,5.858,28.8,BESS_300MWh,Operativo
18135,2009-09-07,0.0121,300,3.659,13.5,BESS_300MWh,Operativo
18136,2009-09-08,0.0253,300,7.479,35.0,BESS_300MWh,Operativo
18137,2009-09-09,0.0135,300,4.1,11.0,BESS_300MWh,Operativo
18138,2009-09-10,0.0261,300,7.708,36.9,BESS_300MWh,Operativo
18139,2009-09-11,0.0261,300,7.802,22.8,BESS_300MWh,Operativo
18140,2009-09-12,0.0207,300,6.197,20.7,BESS_300MWh,Operativo
18141,2009-09-13,0.0175,300,5.233,21.1,BESS_300MWh,Operativo
18142,2009-09-14,0.013,300,3.945,7.1,BESS_300MWh,Operativo
18143,2009-09-15,0.0216,300,6.367,37.4,BESS_300MWh,Operativo
18144,2009-09-16,0.0292,300,8.75,20.7,BESS_300MWh,Operativo
18145,2009-09-17,0.02,300,6.016,15.5,BESS_300MWh,Operativo
