ID_Registro,Fecha,Costo_Falla_USD,Equipo_Afectado,Severidad,Duracion_Horas,MWh_No_Suministrado,Multa_Incumplimiento_USD,Costo_Total_USD
4434,2004-10-06,7142.28,Sistema_Auxiliar,Menor,39.0,163.02,14671.84,21814.13
4435,2008-10-12,8421.88,CC1,Crítica,47.8,38.05,3424.65,11846.53
4436,2006-11-20,6202.85,TV,Menor,36.1,12.57,1131.18,7334.03
4437,2006-06-19,10080.15,Sistema_Auxiliar,Mayor,1.1,106.89,9620.53,19700.68
4438,2002-08-08,3904.23,TV,Menor,1.2,160.02,14401.73,18305.96
4439,2013-06-04,17304.4,CC2,Crítica,43.0,48.79,4390.85,21695.25
4440,2003-12-29,9501.92,CC2,Moderada,19.6,22.73,2045.52,11547.44
4441,2005-12-03,7974.37,CC2,Mayor,16.1,170.42,15337.82,23312.19
4442,2003-12-24,6393.06,BESS,Crítica,35.4,176.75,15907.37,22300.44
4443,2012-01-25,8598.36,Sistema_Auxiliar,Crítica,23.8,113.01,10170.9,18769.27
4444,2009-07-05,7478.79,CC2,Mayor,26.1,84.93,7644.02,15122.81
4445,2011-07-05,7167.01,TV,Menor,1.0,181.18,16305.98,23472.99
4446,2002-12-12,3253.22,TV,Menor,38.7,120.11,10809.47,14062.7
4447,2005-11-04,5119.56,CC1,Menor,35.2,45.91,4131.48,9251.03
4448,2013-01-04,6713.76,TV,Moderada,35.1,135.72,12215.11,18928.86
4449,2019-07-23,8061.86,TV,Mayor,27.8,65.74,5916.98,13978.84
4450,2014-01-01,9907.81,BESS,Moderada,15.7,92.26,8303.79,18211.61
4451,2017-08-13,7387.38,CC2,Menor,2.8,37.68,3390.85,10778.23
4452,2004-05-21,7043.7,Sistema_Auxiliar,Mayor,1.5,131.81,11863.01,18906.71
4453,2014-07-18,4037.88,TV,Menor,8.3,46.1,4149.41,8187.29
4454,2004-09-04,7950.88,TV,Menor,26.3,199.69,17972.38,25923.26
4455,2019-01-22,7723.06,CC1,Mayor,6.9,169.33,15239.85,22962.91
4456,2006-01-18,6333.33,CC2,Crítica,16.3,77.04,6933.9,13267.23
4457,2019-01-12,3140.54,Sistema_Auxiliar,Menor,35.2,101.59,9143.51,12284.06
4458,2011-09-26,9550.08,TV,Mayor,9.0,87.08,7837.16,17387.24
4459,2018-07-28,14653.07,Sistema_Auxiliar,Crítica,44.7,98.53,8867.93,23521.01
4460,2014-12-11,4782.12,BESS,Menor,9.2,74.69,6722.41,11504.53
4461,2011-07-07,7022.53,CC1,Mayor,41.2,150.99,13588.76,20611.29
4462,2019-09-02,3332.85,Sistema_Auxiliar,Moderada,32.5,80.17,7215.46,10548.31
4463,2009-08-30,16963.79,Sistema_Auxiliar,Crítica,27.5,185.44,16689.48,33653.26
4464,2003-07-09,12766.66,Sistema_Auxiliar,Crítica,5.6,43.02,3871.71,16638.37
4465,2004-02-21,11939.72,BESS,Mayor,19.2,46.47,4181.86,16121.58
4466,2016-11-03,8229.47,Sistema_Auxiliar,Moderada,12.5,197.84,17805.24,26034.71
4467,2004-01-22,16028.91,TV,Crítica,6.2,154.75,13927.65,29956.56
4468,2003-12-20,12563.42,CC2,Mayor,23.5,94.02,8461.62,21025.05
4469,2018-06-27,5151.07,BESS,Menor,20.3,158.48,14262.75,19413.82
4470,2007-03-28,13722.2,BESS,Crítica,4.0,87.57,7881.69,21603.89
4471,2014-01-10,5219.46,BESS,Mayor,32.9,53.61,4825.01,10044.47
4472,2015-06-07,7503.88,Sistema_Auxiliar,Menor,8.4,129.28,11635.62,19139.51
4473,2011-05-18,6541.49,CC1,Crítica,7.4,59.3,5336.86,11878.35
4474,2006-12-22,4481.61,CC2,Menor,29.8,176.47,15882.07,20363.68
4475,2013-03-18,5731.5,Sistema_Auxiliar,Moderada,37.6,128.83,11594.52,17326.01
4476,2005-05-22,10300.11,BESS,Crítica,47.0,22.1,1989.05,12289.16
4477,2016-01-18,13303.72,BESS,Crítica,7.6,193.0,17369.99,30673.71
4478,2014-06-10,4817.76,Sistema_Auxiliar,Menor,38.8,163.48,14713.52,19531.28
4479,2004-01-08,4909.08,Sistema_Auxiliar,Menor,46.3,36.46,3281.38,8190.47
4480,2013-12-09,4416.02,TV,Mayor,11.8,127.24,11451.63,15867.64
4481,2003-02-18,7368.97,CC1,Moderada,13.2,185.94,16734.62,24103.58
4482,2005-10-12,10361.18,TV,Crítica,44.9,82.71,7444.28,17805.46
4483,2008-07-31,12139.57,TV,Crítica,3.6,162.92,14662.51,26802.08
4484,2000-06-15,6918.58,TV,Crítica,37.7,109.83,9884.55,16803.12
4485,2004-07-07,10060.32,Sistema_Auxiliar,Mayor,45.3,85.75,7717.07,17777.39
4486,2017-02-04,9515.59,CC2,Crítica,17.6,113.41,10206.85,19722.43
4487,2009-02-07,10183.62,CC1,Mayor,46.4,170.29,15326.34,25509.95
4488,2006-09-18,14730.51,CC2,Crítica,35.2,189.24,17031.18,31761.7
4489,2017-03-08,13512.81,Sistema_Auxiliar,Crítica,43.5,62.54,5628.62,19141.44
4490,2012-09-08,7529.01,Sistema_Auxiliar,Crítica,12.1,20.96,1886.68,9415.69
4491,2016-01-15,12939.71,CC1,Crítica,16.7,20.92,1882.56,14822.27
4492,2004-05-08,5206.26,BESS,Menor,11.2,149.19,13427.07,18633.33
4493,2010-12-03,8129.36,TV,Moderada,45.0,55.07,4956.47,13085.83
4494,2006-08-17,6586.93,BESS,Crítica,46.8,85.88,7729.23,14316.16
4495,2016-08-02,9533.08,BESS,Mayor,36.8,21.6,1943.57,11476.65
4496,2006-04-14,9151.98,TV,Moderada,20.5,25.22,2270.02,11422.01
4497,2018-03-23,5276.29,Sistema_Auxiliar,Mayor,28.4,161.09,14497.71,19774.0
4498,2016-07-29,10680.6,CC2,Crítica,28.3,171.44,15429.58,26110.17
4499,2013-07-01,10133.87,CC2,Mayor,15.5,23.54,2118.84,12252.71
4500,2006-05-30,8250.37,Sistema_Auxiliar,Mayor,47.3,190.06,17105.59,25355.96
4501,2011-11-10,5091.13,TV,Menor,34.9,82.09,7388.07,12479.2
4502,2003-05-10,5058.5,BESS,Moderada,22.5,180.99,16289.13,21347.63
4503,2005-10-27,8678.4,TV,Moderada,40.0,148.23,13340.96,22019.36
4504,2006-02-02,11382.59,BESS,Mayor,33.7,159.61,14364.98,25747.57
4505,2009-07-30,5262.64,BESS,Moderada,4.5,150.44,13539.93,18802.56
4506,2009-04-16,7917.5,BESS,Moderada,19.5,135.99,12239.04,20156.54
4507,2013-02-03,13735.66,TV,Crítica,17.2,71.76,6458.14,20193.8
4508,2006-08-26,6994.13,TV,Moderada,5.7,176.85,15916.17,22910.3
4509,2019-10-30,3076.63,TV,Moderada,4.5,171.73,15455.42,18532.05
4510,2019-02-23,13086.86,TV,Crítica,37.2,31.22,2810.17,15897.04
4511,2013-03-21,11338.76,CC1,Mayor,1.3,86.58,7791.85,19130.61
4512,2016-06-20,3113.28,CC2,Menor,11.5,77.49,6974.48,10087.76
4513,2007-05-10,7460.95,BESS,Mayor,32.8,81.58,7341.82,14802.77
4514,2009-09-17,8896.33,CC1,Mayor,34.1,192.53,17327.67,26224.01
4515,2007-07-31,5226.71,TV,Mayor,32.3,132.75,11947.35,17174.06
4516,2001-01-29,2749.8,TV,Menor,41.0,102.49,9224.42,11974.22
4517,2001-09-13,8771.31,CC1,Moderada,20.8,63.3,5697.35,14468.66
4518,2001-11-08,10578.86,CC1,Mayor,16.9,41.31,3718.12,14296.98
4519,2016-08-06,5414.91,CC1,Crítica,20.3,56.29,5066.32,10481.23
4520,2015-05-17,6431.49,TV,Crítica,23.1,93.31,8397.62,14829.11
4521,2005-06-29,9191.72,TV,Crítica,34.5,65.09,5857.75,15049.48
4522,2003-11-04,13807.21,CC2,Crítica,29.3,197.05,17734.63,31541.85
4523,2004-11-28,17969.4,Sistema_Auxiliar,Crítica,15.5,137.97,12417.38,30386.78
4524,2006-08-04,8017.89,Sistema_Auxiliar,Mayor,14.3,173.56,15620.04,23637.94
4525,2006-09-26,3606.65,CC2,Menor,47.3,78.7,7082.96,10689.61
4526,2012-10-19,4472.44,BESS,Menor,6.2,55.54,4998.21,9470.64
4527,2016-12-27,10549.95,BESS,Crítica,43.4,49.55,4459.09,15009.04
4528,2016-05-05,3658.29,Sistema_Auxiliar,Moderada,32.9,129.04,11613.22,15271.51
4529,2006-01-20,10320.9,TV,Crítica,45.5,42.35,3811.36,14132.26
4530,2013-02-14,3233.73,BESS,Moderada,16.9,91.86,8267.02,11500.75
4531,2003-12-13,14948.58,Sistema_Auxiliar,Crítica,16.5,167.11,15039.63,29988.21
4532,2014-11-09,4900.37,TV,Mayor,7.3,112.63,10136.73,15037.1
4533,2003-08-26,4158.58,BESS,Moderada,7.6,127.91,11511.47,15670.05
4534,2008-07-04,6612.48,Sistema_Auxiliar,Mayor,36.6,112.71,10144.24,16756.72
4535,2018-03-01,6019.34,TV,Mayor,27.6,46.96,4226.45,10245.79
4536,2008-05-20,9298.57,TV,Mayor,20.9,150.57,13550.86,22849.43
4537,2000-03-03,3594.41,TV,Menor,31.0,113.15,10183.5,13777.91
4538,2013-04-25,6102.07,Sistema_Auxiliar,Moderada,7.9,30.19,2716.87,8818.94
4539,2015-02-14,10475.85,CC2,Mayor,31.2,119.89,10789.78,21265.63
4540,2006-02-13,3235.26,Sistema_Auxiliar,Moderada,5.9,28.42,2557.48,5792.74
4541,2008-09-27,5981.48,CC2,Moderada,13.8,58.73,5285.51,11266.99
4542,2007-10-23,8705.0,TV,Moderada,18.8,194.98,17548.21,26253.21
4543,2004-11-06,8328.36,CC1,Mayor,5.6,60.96,5486.23,13814.58
4544,2013-10-28,16449.62,TV,Crítica,39.3,109.1,9818.58,26268.21
4545,2007-12-27,16840.95,CC1,Crítica,16.6,144.71,13024.35,29865.29
4546,2018-08-01,12825.35,TV,Mayor,10.1,32.65,2938.47,15763.82
4547,2008-07-07,7854.68,TV,Crítica,35.3,128.8,11592.0,19446.68
4548,2000-01-15,5371.24,BESS,Moderada,29.4,100.65,9058.63,14429.87
4549,2001-10-23,6162.95,CC1,Moderada,7.4,153.39,13805.37,19968.32
4550,2002-06-23,7590.17,CC2,Mayor,31.2,80.05,7204.67,14794.85
4551,2019-07-05,10722.49,CC1,Mayor,31.3,185.26,16673.01,27395.5
4552,2002-11-20,7838.18,CC2,Menor,5.8,56.47,5081.97,12920.15
4553,2017-07-17,9702.79,CC2,Moderada,34.0,109.61,9864.67,19567.46
4554,2013-03-03,6373.97,TV,Moderada,28.8,177.35,15961.12,22335.08
4555,2015-09-13,11328.68,CC2,Mayor,19.2,148.44,13359.78,24688.46
4556,2011-11-17,5212.69,CC1,Menor,4.9,110.76,9968.73,15181.43
4557,2008-11-30,13519.8,CC2,Crítica,29.8,85.76,7718.01,21237.82
4558,2015-11-07,8150.68,CC2,Moderada,46.6,183.13,16482.12,24632.81
4559,2005-10-05,3191.22,CC1,Moderada,29.3,15.21,1369.03,4560.25
4560,2013-09-06,5674.33,TV,Menor,43.6,38.78,3490.39,9164.72
4561,2002-05-15,8170.37,CC2,Mayor,38.1,104.81,9432.72,17603.09
4562,2000-08-07,7619.77,CC1,Menor,16.0,151.9,13670.74,21290.52
4563,2017-09-03,9385.42,Sistema_Auxiliar,Moderada,25.2,98.8,8892.41,18277.83
4564,2004-04-14,15093.57,Sistema_Auxiliar,Crítica,7.3,160.45,14440.58,29534.14
4565,2018-01-20,9888.29,Sistema_Auxiliar,Moderada,22.8,131.29,11815.71,21704.01
4566,2007-02-26,12171.47,TV,Mayor,41.7,60.13,5411.72,17583.19
4567,2000-10-08,11146.83,TV,Crítica,18.1,79.04,7114.05,18260.88
4568,2008-03-08,12291.48,BESS,Crítica,37.2,57.39,5165.01,17456.49
4569,2006-05-28,16917.49,Sistema_Auxiliar,Crítica,36.9,96.71,8704.04,25621.53
4570,2004-09-22,8795.78,Sistema_Auxiliar,Crítica,41.7,66.3,5966.61,14762.39
4571,2019-04-24,11364.01,BESS,Mayor,6.0,179.67,16170.56,27534.57
4572,2010-02-04,10764.75,CC2,Mayor,34.6,52.21,4699.16,15463.92
4573,2015-04-02,7584.5,BESS,Crítica,14.7,157.68,14191.18,21775.68
4574,2014-02-22,6721.45,Sistema_Auxiliar,Crítica,4.8,143.07,12876.24,19597.69
4575,2014-02-07,6716.61,TV,Moderada,4.7,105.13,9461.77,16178.37
4576,2009-02-07,3372.59,Sistema_Auxiliar,Moderada,28.1,168.31,15148.19,18520.78
4577,2005-05-12,8832.92,Sistema_Auxiliar,Moderada,17.7,102.91,9261.76,18094.68
4578,2017-01-07,4887.85,Sistema_Auxiliar,Mayor,11.3,21.31,1917.48,6805.33
4579,2002-05-09,9420.45,CC2,Crítica,31.0,159.53,14357.63,23778.08
4580,2016-01-17,2682.97,BESS,Menor,31.5,191.72,17254.86,19937.83
4581,2007-04-19,7022.08,TV,Menor,23.4,190.37,17133.47,24155.55
4582,2017-03-16,2974.48,CC2,Menor,42.8,138.79,12491.26,15465.74
4583,2008-12-28,10313.7,BESS,Mayor,11.5,197.86,17807.7,28121.4
4584,2006-12-18,9182.91,Sistema_Auxiliar,Crítica,23.3,179.27,16134.56,25317.47
4585,2016-10-07,5183.21,CC2,Menor,1.3,33.74,3036.96,8220.17
4586,2002-09-28,5499.86,CC2,Crítica,42.7,37.58,3382.05,8881.91
4587,2009-03-24,10682.88,Sistema_Auxiliar,Crítica,3.6,135.16,12164.63,22847.51
4588,2008-04-13,17068.1,CC2,Crítica,47.6,83.47,7512.53,24580.63
4589,2013-09-30,11221.97,BESS,Mayor,2.8,170.18,15316.64,26538.61
4590,2000-06-08,4828.93,CC2,Mayor,2.2,20.46,1840.97,6669.9
4591,2011-06-23,2403.78,CC1,Menor,44.2,119.8,10782.08,13185.86
4592,2011-11-30,12145.13,Sistema_Auxiliar,Mayor,26.4,171.68,15451.05,27596.18
4593,2018-03-20,10259.61,Sistema_Auxiliar,Mayor,18.1,169.77,15279.69,25539.31
4594,2010-06-06,6086.48,TV,Menor,45.5,41.88,3769.37,9855.85
4595,2007-10-30,5302.37,BESS,Menor,34.4,124.37,11192.92,16495.28
4596,2013-08-30,2622.44,Sistema_Auxiliar,Menor,39.0,126.41,11376.74,13999.18
4597,2009-04-05,17640.13,BESS,Crítica,18.9,141.35,12721.68,30361.8
4598,2005-07-31,5500.13,CC2,Mayor,34.0,130.3,11726.66,17226.79
4599,2004-10-31,4229.83,CC1,Menor,31.7,40.93,3683.88,7913.72
4600,2007-11-23,5511.77,BESS,Menor,32.6,81.65,7348.84,12860.61
4601,2010-12-17,6762.8,BESS,Menor,27.7,95.44,8589.16,15351.96
4602,2018-02-22,4173.08,TV,Moderada,31.9,72.96,6566.44,10739.52
4603,2004-03-27,2755.31,BESS,Menor,40.3,103.5,9314.69,12070.0
4604,2002-07-06,7087.76,CC1,Mayor,29.1,109.64,9867.67,16955.43
4605,2012-11-17,5908.9,Sistema_Auxiliar,Crítica,2.9,166.02,14941.94,20850.84
4606,2019-02-19,11357.04,BESS,Crítica,5.3,119.68,10771.29,22128.33
4607,2008-12-05,6214.48,Sistema_Auxiliar,Moderada,47.7,41.42,3727.82,9942.3
4608,2006-09-04,8808.87,CC2,Moderada,21.1,176.08,15847.02,24655.89
4609,2008-02-17,7578.47,CC1,Crítica,36.8,125.7,11312.75,18891.22
4610,2010-07-13,3254.42,BESS,Menor,14.9,142.22,12800.24,16054.66
4611,2009-10-21,5659.23,BESS,Mayor,27.2,33.94,3054.85,8714.09
4612,2001-12-01,3347.44,BESS,Moderada,7.0,32.67,2940.36,6287.8
4613,2004-08-06,3409.04,Sistema_Auxiliar,Menor,19.0,129.9,11690.93,15099.97
4614,2000-10-25,5748.52,TV,Moderada,21.4,156.66,14099.28,19847.79
4615,2014-10-05,7445.85,TV,Menor,44.0,179.36,16142.48,23588.33
4616,2012-03-12,16808.23,CC1,Crítica,23.6,66.71,6003.72,22811.94
4617,2007-05-10,9951.37,BESS,Mayor,32.3,98.37,8853.29,18804.66
4618,2005-04-27,6967.48,TV,Crítica,28.8,55.5,4995.4,11962.88
4619,2014-08-06,6895.95,TV,Menor,33.8,24.55,2209.53,9105.49
4620,2017-10-03,11371.29,CC2,Mayor,10.3,121.65,10948.43,22319.71
4621,2016-08-05,7502.22,Sistema_Auxiliar,Moderada,31.6,129.96,11696.52,19198.73
4622,2012-05-11,3123.85,CC2,Moderada,32.3,55.44,4989.89,8113.74
4623,2019-01-06,8760.22,TV,Mayor,22.8,182.83,16454.58,25214.8
4624,2013-11-06,5927.13,TV,Menor,22.1,174.7,15722.77,21649.9
4625,2001-04-22,10076.2,CC1,Mayor,22.0,139.94,12594.97,22671.17
4626,2001-01-01,7170.94,CC2,Moderada,19.5,173.95,15655.36,22826.3
4627,2002-11-20,12014.8,Sistema_Auxiliar,Mayor,27.2,159.26,14333.56,26348.36
4628,2008-12-02,3777.54,Sistema_Auxiliar,Moderada,27.3,43.42,3907.57,7685.11
4629,2018-11-07,6591.34,BESS,Mayor,7.3,83.22,7490.03,14081.37
4630,2008-04-12,8736.01,CC1,Crítica,41.2,14.35,1291.69,10027.7
4631,2018-04-09,6959.58,CC1,Mayor,9.2,153.09,13777.94,20737.53
4632,2000-10-18,7214.92,Sistema_Auxiliar,Menor,12.7,35.56,3199.99,10414.91
4633,2013-07-19,3680.58,TV,Menor,37.7,95.08,8556.8,12237.38
4634,2007-10-14,5283.49,CC1,Moderada,45.1,101.55,9139.92,14423.41
4635,2015-03-09,8112.18,CC2,Moderada,39.3,15.91,1431.53,9543.71
4636,2010-06-30,7150.12,CC1,Mayor,38.8,111.24,10011.63,17161.75
4637,2014-07-31,17161.34,BESS,Crítica,10.4,76.91,6921.73,24083.07
4638,2003-10-01,3389.47,TV,Moderada,47.1,149.04,13413.35,16802.82
4639,2019-11-21,11990.72,TV,Crítica,14.5,19.24,1732.01,13722.74
4640,2001-01-25,7135.96,BESS,Menor,32.1,12.75,1147.28,8283.24
4641,2009-12-05,9382.47,Sistema_Auxiliar,Moderada,12.1,70.84,6375.73,15758.2
4642,2018-12-11,12596.9,BESS,Mayor,17.7,109.75,9877.38,22474.27
4643,2004-03-31,6682.28,BESS,Mayor,7.2,181.43,16328.56,23010.84
4644,2013-07-05,6226.08,Sistema_Auxiliar,Menor,15.5,102.5,9225.11,15451.19
4645,2015-01-13,15019.26,Sistema_Auxiliar,Crítica,19.8,64.85,5836.87,20856.13
4646,2007-09-16,9508.64,CC1,Moderada,34.0,182.18,16395.78,25904.41
4647,2019-12-17,9799.83,CC1,Moderada,5.4,199.91,17991.6,27791.43
4648,2015-03-24,4506.61,TV,Mayor,32.5,30.22,2720.02,7226.63
4649,2007-03-29,8970.37,CC1,Mayor,8.3,57.01,5130.8,14101.17
4650,2008-07-24,8779.5,CC1,Mayor,22.3,72.26,6503.49,15282.99
4651,2014-08-08,16801.14,TV,Crítica,19.6,24.1,2169.28,18970.42
4652,2008-11-16,2755.63,Sistema_Auxiliar,Menor,20.6,97.9,8811.29,11566.92
4653,2000-12-06,11760.45,CC2,Crítica,7.5,103.21,9288.46,21048.91
4654,2004-08-05,6433.46,CC2,Moderada,36.0,13.78,1240.31,7673.78
4655,2016-10-27,7411.96,CC2,Mayor,2.4,93.02,8372.21,15784.17
4656,2012-03-28,3174.34,TV,Moderada,4.7,158.47,14262.04,17436.38
4657,2006-08-09,5551.77,BESS,Menor,27.2,156.36,14072.84,19624.6
4658,2009-06-23,10649.64,BESS,Mayor,4.5,38.3,3447.28,14096.92
4659,2018-06-15,10997.47,BESS,Crítica,41.1,51.5,4634.67,15632.15
4660,2001-08-21,7580.72,CC2,Menor,27.7,178.8,16091.67,23672.39
4661,2007-03-13,9816.03,TV,Mayor,27.1,188.27,16944.68,26760.71
4662,2014-10-02,6789.19,BESS,Mayor,7.3,148.01,13320.86,20110.04
4663,2015-04-02,8815.92,CC1,Moderada,8.5,73.45,6610.65,15426.58
4664,2017-05-06,6019.26,BESS,Mayor,34.7,63.91,5752.26,11771.52
4665,2017-12-02,5015.07,CC1,Moderada,39.8,105.6,9504.18,14519.25
4666,2012-09-25,4745.2,CC1,Moderada,32.6,98.79,8890.75,13635.95
4667,2013-05-12,5511.87,Sistema_Auxiliar,Menor,40.6,142.61,12834.64,18346.51
4668,2016-10-12,3386.59,CC1,Moderada,27.1,129.12,11620.47,15007.06
4669,2019-03-22,3772.58,TV,Moderada,17.3,24.98,2248.28,6020.85
4670,2013-12-17,14003.38,CC2,Crítica,19.6,136.35,12271.18,26274.56
4671,2018-11-06,15653.11,TV,Crítica,37.4,109.5,9854.87,25507.98
4672,2005-06-09,6239.88,BESS,Moderada,10.6,181.71,16353.99,22593.87
4673,2001-12-09,5161.81,CC1,Menor,5.0,149.83,13484.91,18646.71
4674,2006-09-26,6203.63,CC1,Moderada,21.2,33.98,3058.17,9261.8
4675,2001-12-13,9481.69,BESS,Crítica,26.9,13.64,1227.83,10709.53
4676,2005-10-22,7425.0,TV,Mayor,11.2,51.8,4662.0,12087.0
4677,2005-09-24,4677.87,TV,Menor,10.4,71.11,6400.06,11077.92
4678,2009-09-16,3941.56,TV,Menor,15.3,176.08,15847.63,19789.19
4679,2008-09-06,4105.19,Sistema_Auxiliar,Moderada,2.1,98.2,8837.75,12942.94
4680,2013-09-24,4125.04,BESS,Moderada,23.5,197.96,17816.36,21941.39
4681,2019-08-28,8127.11,CC2,Crítica,30.4,36.22,3260.05,11387.16
4682,2010-05-16,9198.26,CC2,Crítica,41.3,174.3,15686.99,24885.25
4683,2006-12-19,6157.13,BESS,Menor,4.9,186.73,16805.33,22962.46
4684,2003-11-07,12452.02,Sistema_Auxiliar,Mayor,41.2,147.62,13285.63,25737.65
4685,2007-03-03,3234.39,TV,Moderada,48.0,36.31,3267.74,6502.14
4686,2012-04-12,6469.94,CC2,Menor,32.6,162.66,14639.5,21109.44
4687,2005-03-11,8857.72,CC1,Moderada,2.9,121.65,10948.4,19806.12
4688,2005-08-31,7541.38,CC2,Crítica,22.2,33.8,3041.96,10583.34
4689,2018-05-24,5723.33,TV,Menor,15.7,14.91,1342.21,7065.54
4690,2013-10-06,7776.78,Sistema_Auxiliar,Moderada,1.6,68.17,6135.23,13912.01
4691,2003-04-04,9386.0,TV,Crítica,37.8,97.78,8800.2,18186.2
4692,2002-01-01,15621.91,CC1,Crítica,2.8,189.78,17080.12,32702.03
4693,2007-10-29,10935.78,CC1,Mayor,27.0,166.62,14995.36,25931.14
4694,2010-09-27,8907.01,CC2,Crítica,34.2,142.99,12869.42,21776.43
4695,2000-01-11,4695.16,Sistema_Auxiliar,Mayor,31.1,191.24,17211.37,21906.53
4696,2012-10-05,7952.11,BESS,Crítica,32.2,97.43,8769.14,16721.26
4697,2015-01-14,15880.85,CC1,Crítica,32.0,82.96,7466.15,23347.0
4698,2016-07-11,5823.76,CC2,Mayor,11.6,102.29,9205.71,15029.47
4699,2010-03-07,7796.19,TV,Menor,36.4,196.94,17724.99,25521.18
4700,2002-09-17,8450.65,BESS,Mayor,8.4,195.68,17611.0,26061.65
4701,2012-09-26,12128.51,BESS,Crítica,45.4,54.1,4869.06,16997.58
4702,2009-01-29,6456.66,Sistema_Auxiliar,Menor,23.8,161.31,14517.67,20974.33
4703,2005-05-24,3452.87,Sistema_Auxiliar,Menor,15.4,124.99,11249.21,14702.08
4704,2010-09-23,4517.53,CC2,Mayor,13.0,77.91,7012.22,11529.75
4705,2010-01-09,5724.2,BESS,Moderada,21.5,114.8,10332.23,16056.43
4706,2000-06-24,6460.47,CC1,Menor,41.5,128.59,11573.5,18033.98
4707,2018-04-08,5350.52,CC1,Mayor,35.2,110.26,9923.76,15274.29
4708,2005-02-06,14543.13,BESS,Crítica,7.7,86.85,7816.66,22359.79
4709,2014-02-24,6523.46,CC1,Menor,6.7,90.16,8114.22,14637.68
4710,2007-10-15,11649.64,CC1,Mayor,20.7,14.78,1330.22,12979.85
4711,2006-08-14,4545.49,BESS,Mayor,5.8,63.99,5758.93,10304.41
4712,2018-05-12,6876.02,CC2,Moderada,32.2,182.7,16442.73,23318.75
4713,2007-01-29,9354.63,CC1,Moderada,27.6,43.48,3913.58,13268.21
4714,2018-01-12,8474.83,CC1,Crítica,40.4,150.84,13575.28,22050.12
4715,2003-05-03,4287.78,CC1,Mayor,34.2,171.2,15407.9,19695.68
4716,2002-07-08,13577.46,BESS,Crítica,8.5,112.85,10156.66,23734.12
4717,2007-12-21,6865.93,CC2,Moderada,40.5,80.64,7257.61,14123.53
4718,2002-07-22,11125.35,CC2,Mayor,38.7,76.29,6866.02,17991.36
4719,2010-09-18,2813.02,CC2,Menor,38.8,67.27,6054.53,8867.55
4720,2009-03-15,14955.69,CC1,Crítica,29.3,87.69,7891.69,22847.38
4721,2006-08-30,4055.97,CC1,Menor,10.2,30.81,2772.75,6828.72
4722,2014-09-12,6275.86,BESS,Menor,36.9,48.39,4355.28,10631.15
4723,2010-09-28,9962.61,TV,Crítica,23.7,160.39,14435.49,24398.11
4724,2009-05-20,6082.46,TV,Menor,6.3,135.56,12200.8,18283.26
4725,2010-04-11,16019.3,TV,Crítica,10.7,119.64,10767.88,26787.17
4726,2007-04-08,7991.38,TV,Moderada,10.1,152.92,13762.99,21754.38
4727,2019-08-20,4911.62,Sistema_Auxiliar,Mayor,16.7,128.94,11604.44,16516.05
4728,2004-07-29,15478.21,CC1,Crítica,29.7,108.08,9727.32,25205.53
4729,2004-05-29,6043.2,Sistema_Auxiliar,Mayor,7.0,165.7,14912.88,20956.08
4730,2019-03-28,4024.1,TV,Moderada,42.9,72.45,6520.93,10545.03
4731,2002-10-20,5894.83,CC1,Menor,39.5,81.75,7357.83,13252.66
4732,2002-01-24,9669.01,Sistema_Auxiliar,Crítica,3.3,94.56,8510.8,18179.81
4733,2015-11-18,6610.26,Sistema_Auxiliar,Crítica,20.1,178.79,16091.54,22701.8
4734,2004-11-20,7514.27,Sistema_Auxiliar,Moderada,24.7,102.79,9250.77,16765.04
4735,2014-09-20,3194.25,CC1,Moderada,3.8,142.31,12807.67,16001.93
4736,2018-10-03,3233.15,Sistema_Auxiliar,Menor,18.8,97.94,8814.6,12047.75
4737,2010-10-13,6975.99,CC2,Menor,26.5,102.19,9197.21,16173.2
4738,2018-10-20,6867.08,TV,Moderada,16.0,192.15,17293.68,24160.76
4739,2012-11-13,3034.86,CC1,Moderada,18.1,16.1,1449.12,4483.98
4740,2005-01-18,6689.83,CC2,Moderada,33.5,16.91,1521.94,8211.77
4741,2019-11-05,4079.56,BESS,Moderada,40.6,62.27,5604.35,9683.91
4742,2017-04-22,7663.56,Sistema_Auxiliar,Menor,26.0,14.2,1277.56,8941.12
4743,2015-07-23,7354.56,CC1,Menor,31.5,118.26,10643.55,17998.11
4744,2011-07-20,7399.92,CC1,Crítica,19.1,106.7,9602.95,17002.86
4745,2003-05-19,7829.95,CC2,Moderada,41.6,198.98,17907.86,25737.81
4746,2008-05-13,6792.85,CC1,Moderada,38.9,161.96,14576.3,21369.14
4747,2008-09-11,4657.54,BESS,Moderada,21.9,108.74,9786.2,14443.74
4748,2002-11-03,6367.5,CC2,Moderada,23.7,69.81,6282.82,12650.32
4749,2019-01-31,6415.07,BESS,Mayor,33.6,107.95,9715.22,16130.28
4750,2019-01-05,6833.53,TV,Menor,15.5,90.46,8141.14,14974.66
4751,2014-11-02,5166.26,CC2,Menor,21.6,160.68,14460.98,19627.24
4752,2010-11-01,9413.76,TV,Crítica,34.5,11.76,1058.46,10472.22
4753,2011-11-17,5195.59,BESS,Mayor,8.4,71.05,6394.35,11589.94
4754,2001-06-05,8865.67,TV,Crítica,18.5,81.22,7310.13,16175.8
4755,2003-03-22,4052.39,Sistema_Auxiliar,Menor,13.1,83.6,7523.59,11575.99
